Date,Currency,Mean,Buy,Sell
31/12/2019,KES/CAD,77.96,77.41,78.27
30/12/2019,KES/CAD,77.52,77.17,77.72
27/12/2019,KES/CAD,77.33,76.77,77.53
26/12/2019,KES/CAD,76.72,76.56,76.94
25/12/2019,KES/CAD,76.51,76.53,76.66
24/12/2019,KES/CAD,76.48,76.43,76.78
23/12/2019,KES/CAD,76.44,76.38,76.69
20/12/2019,KES/CAD,76.5,76.35,76.79
19/12/2019,KES/CAD,76.62,76.63,77.18
18/12/2019,KES/CAD,76.85,76.63,77.45
17/12/2019,KES/CAD,77.04,77.01,77.5
16/12/2019,KES/CAD,77.16,77,77.7
13/12/2019,KES/CAD,77.14,77.01,77.44
12/12/2019,KES/CAD,77.05,77.07,77.28
11/12/2019,KES/CAD,77.12,76.57,77.28
10/12/2019,KES/CAD,76.65,76.55,77.15
09/12/2019,KES/CAD,76.5,76.36,76.97
06/12/2019,KES/CAD,76.63,76.54,77.33
05/12/2019,KES/CAD,77.07,77.06,77.5
04/12/2019,KES/CAD,77.18,76.47,77.33
03/12/2019,KES/CAD,76.85,76.73,77.3
02/12/2019,KES/CAD,77.1,77.07,77.34
29/11/2019,KES/CAD,77.19,77.02,77.53
28/11/2019,KES/CAD,77.33,77.06,77.51
27/11/2019,KES/CAD,77.11,77.04,77.43
26/11/2019,KES/CAD,77.14,76.63,77.26
25/11/2019,KES/CAD,76.69,76.32,76.83
22/11/2019,KES/CAD,76.3,76.15,76.86
21/11/2019,KES/CAD,76.25,75.98,76.52
20/11/2019,KES/CAD,76.14,76.07,76.82
19/11/2019,KES/CAD,76.6,76.65,77.72
18/11/2019,KES/CAD,77.04,76.95,77.35
15/11/2019,KES/CAD,77.01,76.91,77.39
14/11/2019,KES/CAD,76.94,76.89,77.29
13/11/2019,KES/CAD,76.96,76.88,77.43
12/11/2019,KES/CAD,77.3,77.23,77.83
11/11/2019,KES/CAD,77.31,77.35,77.8
08/11/2019,KES/CAD,77.37,77.31,78.13
07/11/2019,KES/CAD,77.98,77.91,78.54
06/11/2019,KES/CAD,77.97,77.99,78.61
05/11/2019,KES/CAD,78.36,78.3,78.87
04/11/2019,KES/CAD,78.46,78.45,78.85
01/11/2019,KES/CAD,78.54,78.27,78.65
31/10/2019,KES/CAD,78.4,78.32,78.78
30/10/2019,KES/CAD,78.34,78.13,79.19
29/10/2019,KES/CAD,78.92,78.93,79.42
28/10/2019,KES/CAD,79.21,78.94,79.41
25/10/2019,KES/CAD,79.17,78.88,79.38
24/10/2019,KES/CAD,78.91,78.78,79.31
23/10/2019,KES/CAD,79.11,78.84,79.3
22/10/2019,KES/CAD,79.04,78.9,79.43
21/10/2019,KES/CAD,79.23,78.94,79.34
18/10/2019,KES/CAD,78.92,78.87,79.1
17/10/2019,KES/CAD,78.85,78.5,79.06
16/10/2019,KES/CAD,78.46,78.33,78.71
15/10/2019,KES/CAD,78.52,78.28,78.64
14/10/2019,KES/CAD,78.35,78.37,78.69
11/10/2019,KES/CAD,78.48,78,78.79
10/10/2019,KES/CAD,77.97,77.74,78.2
09/10/2019,KES/CAD,77.69,77.75,78.08
08/10/2019,KES/CAD,77.81,77.82,78.18
07/10/2019,KES/CAD,77.91,77.84,78.16
04/10/2019,KES/CAD,77.95,77.78,78.14
03/10/2019,KES/CAD,77.74,77.73,78.08
02/10/2019,KES/CAD,77.9,77.95,78.68
01/10/2019,KES/CAD,78.5,78.13,78.67
30/09/2019,KES/CAD,78.34,78.3,78.58
27/09/2019,KES/CAD,78.35,78.15,78.65
26/09/2019,KES/CAD,78.15,78.18,78.52
25/09/2019,KES/CAD,78.22,78.03,78.44
24/09/2019,KES/CAD,78.3,78.18,78.46
23/09/2019,KES/CAD,78.25,77.98,78.41
20/09/2019,KES/CAD,78.07,77.96,78.4
19/09/2019,KES/CAD,78.26,78.07,78.44
18/09/2019,KES/CAD,78.12,78.06,78.53
17/09/2019,KES/CAD,78.29,78.05,78.47
16/09/2019,KES/CAD,78.37,78.23,78.53
13/09/2019,KES/CAD,77.97,78.03,78.62
12/09/2019,KES/CAD,78.48,78.46,78.85
11/09/2019,KES/CAD,78.6,78.55,79.09
10/09/2019,KES/CAD,78.73,78.55,78.94
09/09/2019,KES/CAD,78.66,78.73,78.97
06/09/2019,KES/CAD,78.79,78.38,78.98
05/09/2019,KES/CAD,78.42,78.39,78.82
04/09/2019,KES/CAD,78.48,77.77,78.62
03/09/2019,KES/CAD,77.83,77.54,78
02/09/2019,KES/CAD,77.61,77.5,77.89
30/08/2019,KES/CAD,77.66,77.67,78.26
29/08/2019,KES/CAD,77.89,77.57,78.07
28/08/2019,KES/CAD,77.65,77.56,77.91
27/08/2019,KES/CAD,77.8,77.77,78.26
26/08/2019,KES/CAD,77.92,77.43,78.07
23/08/2019,KES/CAD,77.68,77.29,77.78
22/08/2019,KES/CAD,77.41,77.28,77.71
21/08/2019,KES/CAD,77.41,77.28,77.79
20/08/2019,KES/CAD,77.26,77.14,77.64
19/08/2019,KES/CAD,77.44,77.44,78
16/08/2019,KES/CAD,77.82,77.48,77.98
15/08/2019,KES/CAD,77.56,77.41,77.77
14/08/2019,KES/CAD,77.43,77.47,78.2
13/08/2019,KES/CAD,78.01,77.58,78.29
12/08/2019,KES/CAD,77.86,77.88,78.17
09/08/2019,KES/CAD,77.89,77.58,78.26
08/08/2019,KES/CAD,78.1,77.58,78.22
07/08/2019,KES/CAD,77.72,77.4,77.92
06/08/2019,KES/CAD,77.74,77.75,78.34
05/08/2019,KES/CAD,78.01,77.79,78.33
02/08/2019,KES/CAD,77.98,77.66,78.19
01/08/2019,KES/CAD,78.07,77.86,79.03
31/07/2019,KES/CAD,78.87,78.81,79.64
30/07/2019,KES/CAD,79.24,78.88,79.37
29/07/2019,KES/CAD,79,78.62,79.26
26/07/2019,KES/CAD,78.83,78.58,78.95
25/07/2019,KES/CAD,78.77,78.77,79.33
24/07/2019,KES/CAD,79.12,78.82,79.37
23/07/2019,KES/CAD,78.79,78.66,79.11
22/07/2019,KES/CAD,78.88,78.89,79.36
19/07/2019,KES/CAD,79.07,78.68,79.28
18/07/2019,KES/CAD,79.02,78.69,79.13
17/07/2019,KES/CAD,78.92,78.71,79.07
16/07/2019,KES/CAD,78.76,78.78,79.22
15/07/2019,KES/CAD,78.92,78.92,79.21
12/07/2019,KES/CAD,78.92,78.67,79.13
11/07/2019,KES/CAD,78.61,78.59,78.99
10/07/2019,KES/CAD,78.61,78.08,78.84
09/07/2019,KES/CAD,78.26,78.11,78.44
08/07/2019,KES/CAD,78.31,78.33,78.75
05/07/2019,KES/CAD,78.35,78.06,78.7
04/07/2019,KES/CAD,78.6,78.13,78.79
03/07/2019,KES/CAD,78.22,77.93,78.67
02/07/2019,KES/CAD,78.51,78.1,78.66
01/07/2019,KES/CAD,78.15,77.94,78.5
28/06/2019,KES/CAD,78.13,77.98,78.35
27/06/2019,KES/CAD,78.08,77.72,78.18
26/06/2019,KES/CAD,77.73,77.26,77.95
25/06/2019,KES/CAD,77.49,77.19,77.76
24/06/2019,KES/CAD,77.24,77.06,77.35
21/06/2019,KES/CAD,76.98,77.02,77.43
20/06/2019,KES/CAD,77.17,76.68,77.5
19/06/2019,KES/CAD,76.64,76.07,76.74
18/06/2019,KES/CAD,76.24,75.89,76.34
17/06/2019,KES/CAD,76.01,75.76,76.23
14/06/2019,KES/CAD,75.85,75.87,76.44
13/06/2019,KES/CAD,76.12,75.82,76.44
12/06/2019,KES/CAD,75.87,75.94,76.52
11/06/2019,KES/CAD,76.23,76.15,76.6
10/06/2019,KES/CAD,76.27,76.15,76.52
07/06/2019,KES/CAD,76.19,75.68,76.32
06/06/2019,KES/CAD,75.73,75.31,75.84
05/06/2019,KES/CAD,75.5,75.44,75.74
04/06/2019,KES/CAD,75.63,75.16,75.79
03/06/2019,KES/CAD,75.31,74.77,75.41
31/05/2019,KES/CAD,74.88,74.56,75.07
30/05/2019,KES/CAD,74.95,74.8,75.2
29/05/2019,KES/CAD,74.84,74.8,75.29
28/05/2019,KES/CAD,75.03,75.07,75.41
27/05/2019,KES/CAD,75.23,75.21,75.44
24/05/2019,KES/CAD,75.26,75.02,75.4
23/05/2019,KES/CAD,75.1,74.97,75.43
22/05/2019,KES/CAD,75.34,75.37,75.85
21/05/2019,KES/CAD,75.42,75.24,75.59
20/05/2019,KES/CAD,75.22,75.16,75.38
17/05/2019,KES/CAD,75.12,74.82,75.27
16/05/2019,KES/CAD,75.03,75.05,75.63
15/05/2019,KES/CAD,75.12,74.91,75.27
14/05/2019,KES/CAD,75.02,74.93,75.18
13/05/2019,KES/CAD,74.93,74.97,75.4
10/05/2019,KES/CAD,75.3,74.95,75.6
09/05/2019,KES/CAD,75.18,74.8,75.39
08/05/2019,KES/CAD,75.03,74.98,75.35
07/05/2019,KES/CAD,74.95,74.84,75.29
06/05/2019,KES/CAD,74.94,74.77,75.29
03/05/2019,KES/CAD,75.26,74.83,75.43
02/05/2019,KES/CAD,74.98,74.83,75.5
01/05/2019,KES/CAD,75.2,75.13,75.63
30/04/2019,KES/CAD,75.52,74.95,75.57
29/04/2019,KES/CAD,75.19,75.14,75.54
26/04/2019,KES/CAD,75.35,75.12,75.47
25/04/2019,KES/CAD,75.26,74.98,75.37
24/04/2019,KES/CAD,75.15,75.09,75.66
23/04/2019,KES/CAD,75.53,75.49,76.04
22/04/2019,KES/CAD,75.9,75.64,76.05
19/04/2019,KES/CAD,75.63,75.62,75.83
18/04/2019,KES/CAD,75.72,75.53,75.96
17/04/2019,KES/CAD,75.69,75.6,76.33
16/04/2019,KES/CAD,75.64,75.32,75.76
15/04/2019,KES/CAD,75.49,75.42,75.97
12/04/2019,KES/CAD,75.73,75.2,75.92
11/04/2019,KES/CAD,75.25,75.3,75.95
10/04/2019,KES/CAD,75.8,75.47,75.99
09/04/2019,KES/CAD,75.62,75.55,76
08/04/2019,KES/CAD,75.54,75.1,75.7
05/04/2019,KES/CAD,75.08,75.07,75.48
04/04/2019,KES/CAD,75.36,75.27,75.55
03/04/2019,KES/CAD,75.37,75.42,75.9
02/04/2019,KES/CAD,75.49,75.36,75.85
01/04/2019,KES/CAD,75.73,75.4,75.84
29/03/2019,KES/CAD,75.44,74.91,75.59
28/03/2019,KES/CAD,74.89,74.78,75.34
27/03/2019,KES/CAD,75.08,74.99,75.51
26/03/2019,KES/CAD,75.38,75.2,75.54
25/03/2019,KES/CAD,75.26,74.86,75.39
22/03/2019,KES/CAD,74.86,74.92,75.51
21/03/2019,KES/CAD,75.45,75.2,76.1
20/03/2019,KES/CAD,75.91,75.57,76.19
19/03/2019,KES/CAD,75.71,75.4,76.25
18/03/2019,KES/CAD,75.48,75.07,75.61
15/03/2019,KES/CAD,75.18,74.99,75.43
14/03/2019,KES/CAD,75.14,75.05,75.42
13/03/2019,KES/CAD,75.3,74.84,75.41
12/03/2019,KES/CAD,75.07,74.25,75.09
11/03/2019,KES/CAD,74.4,74.05,74.42
08/03/2019,KES/CAD,74.25,74,74.4
07/03/2019,KES/CAD,74.1,74.01,74.58
06/03/2019,KES/CAD,74.39,74.3,74.99
05/03/2019,KES/CAD,74.96,74.86,75.28
04/03/2019,KES/CAD,75.2,74.99,75.47
01/03/2019,KES/CAD,75.25,75.15,76.23
28/02/2019,KES/CAD,75.9,75.7,76.25
27/02/2019,KES/CAD,76.03,75.96,76.28
26/02/2019,KES/CAD,76.09,75.65,76.14
25/02/2019,KES/CAD,75.96,75.83,76.42
22/02/2019,KES/CAD,76.2,75.6,76.23
21/02/2019,KES/CAD,75.69,75.65,76.21
20/02/2019,KES/CAD,76.09,75.73,76.25
19/02/2019,KES/CAD,75.9,75.33,75.93
18/02/2019,KES/CAD,75.64,75.09,75.8
15/02/2019,KES/CAD,75.58,75.22,75.63
14/02/2019,KES/CAD,75.35,74.97,75.83
13/02/2019,KES/CAD,75.57,75.52,76.02
12/02/2019,KES/CAD,75.73,75.38,75.8
11/02/2019,KES/CAD,75.61,75.41,75.82
08/02/2019,KES/CAD,75.61,75.1,75.85
07/02/2019,KES/CAD,75.3,75.14,75.78
06/02/2019,KES/CAD,75.72,75.68,76.28
05/02/2019,KES/CAD,76.26,76.09,76.62
04/02/2019,KES/CAD,76.35,76.12,76.81
01/02/2019,KES/CAD,76.64,76.26,76.84
31/01/2019,KES/CAD,76.82,76.42,76.97
30/01/2019,KES/CAD,76.74,75.83,76.93
29/01/2019,KES/CAD,76.04,75.83,76.22
28/01/2019,KES/CAD,75.95,75.81,76.45
25/01/2019,KES/CAD,76.22,75.52,76.26
24/01/2019,KES/CAD,75.96,75.54,76.19
23/01/2019,KES/CAD,75.95,75.78,76.4
22/01/2019,KES/CAD,76.04,76.01,76.58
21/01/2019,KES/CAD,76.44,76.28,76.85
18/01/2019,KES/CAD,76.7,76.55,76.9
17/01/2019,KES/CAD,76.64,76.25,76.82
16/01/2019,KES/CAD,76.76,76.49,76.88
15/01/2019,KES/CAD,76.74,76.46,76.98
14/01/2019,KES/CAD,76.62,76.46,76.86
11/01/2019,KES/CAD,76.7,76.62,77.16
10/01/2019,KES/CAD,76.8,76.65,77.13
09/01/2019,KES/CAD,77.03,76.75,77.2
08/01/2019,KES/CAD,76.8,76.52,76.91
07/01/2019,KES/CAD,76.67,76.17,76.79
04/01/2019,KES/CAD,76.3,75.71,76.32
03/01/2019,KES/CAD,75.77,74.63,75.89
02/01/2019,KES/CAD,75.27,74.56,75.31
01/01/2019,KES/CAD,74.71,74.66,75.03
31/12/2018,KES/CAD,74.72,74.46,74.88
28/12/2018,KES/CAD,74.72,74.59,74.96
27/12/2018,KES/CAD,74.75,74.51,75.12
26/12/2018,KES/CAD,75.04,74.71,75.08
25/12/2018,KES/CAD,74.87,74.37,74.96
24/12/2018,KES/CAD,74.78,74.71,75.06
21/12/2018,KES/CAD,74.82,74.79,75.41
20/12/2018,KES/CAD,75.06,74.93,75.65
19/12/2018,KES/CAD,75.57,75.44,76.2
18/12/2018,KES/CAD,76.05,75.86,76.6
17/12/2018,KES/CAD,76.46,76.37,76.71
14/12/2018,KES/CAD,76.58,76.47,76.77
13/12/2018,KES/CAD,76.73,76.56,77.02
12/12/2018,KES/CAD,76.92,76.52,77.1
11/12/2018,KES/CAD,76.66,76.36,76.8
10/12/2018,KES/CAD,76.48,76.35,77.12
07/12/2018,KES/CAD,76.87,76.41,77.28
06/12/2018,KES/CAD,76.68,76.3,76.92
05/12/2018,KES/CAD,76.9,76.67,77.43
04/12/2018,KES/CAD,77.35,77.32,78.03
03/12/2018,KES/CAD,77.82,77.25,78.04
30/11/2018,KES/CAD,77.13,76.87,77.27
29/11/2018,KES/CAD,77.24,76.99,77.43
28/11/2018,KES/CAD,77.31,76.79,77.49
27/11/2018,KES/CAD,77.28,77.04,77.56
26/11/2018,KES/CAD,77.35,77.28,77.74
23/11/2018,KES/CAD,77.43,77.23,77.76
22/11/2018,KES/CAD,77.72,77.27,77.78
21/11/2018,KES/CAD,77.39,76.94,77.44
